,Unnamed: 0,label,x,y,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8,feature 9,feature 10,feature 11,feature 12,feature 13,feature 14,feature 15,feature 16,location
0,0,20,847,703,64,123.1214783291256,125.8824738533348,66,89,105,136,185,226,0.0,0.0120481927710843,0.072289156626506,0.1927710843373494,1160.3152737034045,545.3709978572487,297429.5253038111,nuc
1,1,28,1039,1838,8,211.7008987260629,271.23306609691747,44,54,65,83,117,165,0.0,0.027027027027027,0.2297297297297297,0.527027027027027,1095.4797167537645,483.1580919690064,233441.7418351308,cyto
2,2,22,1092,466,56,19.819659805774744,30.699736193716724,19,28,38,39,47,60,0.0625,0.3125,1.25,2.8125,1233.0410045185056,577.5400783079803,333552.542051988,nuc
3,3,11,537,1446,42,125.97805798887474,130.2350541726079,50,60,69,88,116,138,0.0,0.046875,0.1875,0.53125,1158.4445495787993,539.6545358013557,291227.01801097667,nuc
4,4,27,1190,2177,31,204.69789735698117,163.0197356160587,49,62,74,91,137,169,0.0,0.037037037037037,0.1975308641975308,0.382716049382716,1243.746796752195,564.7275164291465,318917.16781223187,cyto
5,5,17,620,1529,19,318.6367178423528,247.05081586760812,60,89,114,157,213,262,0.0,0.0089686098654708,0.0807174887892376,0.1659192825112107,1130.9300107362667,522.2704022789411,272766.3730966069,nuc
6,6,26,1250,557,104,50.60835834951923,66.42316216590118,38,53,61,94,138,158,0.0,0.0606060606060606,0.2121212121212121,0.3787878787878788,1177.990217242355,545.2715750773331,297321.0905873156,nuc
7,7,17,944,1860,14,297.57461435409255,349.5666344860436,66,87,111,146,216,265,0.0,0.0179372197309417,0.0762331838565022,0.1659192825112107,1118.4718662339983,504.2234812820518,254241.31907619163,cyto
8,8,20,798,741,2,176.09079632315468,179.91867910010728,60,77,109,140,186,222,0.0,0.0180722891566265,0.1024096385542168,0.1746987951807229,1158.866073388627,545.248749688259,297296.19903660973,cyto
9,9,3,129,1181,27,85.2319219558957,78.80401042017523,21,27,35,53,95,122,0.0461538461538461,0.1846153846153846,0.3692307692307692,0.7230769230769231,1402.8682768172494,639.0194335760553,408345.8364878626,nuc
